id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,online_booking,mobile_site_booking,from_lat,from_long,to_lat,to_long
148961,28125,12,0,2,571,293,0,0,0,0,12.95185,77.69642,12.849482,77.663187
148965,30771,24,0,2,297,393,0,0,0,0,12.99789,77.61488,13.19956,77.70688
148972,26573,85,0,2,977,238,0,0,0,0,12.969933,77.533286,12.93711,77.60171
148973,30777,12,0,2,1390,590,0,0,0,0,12.969368,77.641302,13.00826,77.56433
148977,30707,85,0,2,1095,393,0,0,1,0,12.92415,77.67229,13.19956,77.70688
148986,29459,28,0,2,542,136,0,0,0,0,12.93823,77.62289,12.90796,77.62418
148987,29459,28,0,2,542,136,0,0,0,0,12.93823,77.62289,12.90796,77.62418
148990,29459,12,0,2,136,542,0,0,0,0,12.90796,77.62418,12.93823,77.62289
148994,30783,65,0,2,505,393,0,0,1,0,13.00154,77.52962,13.19956,77.70688
148997,30784,65,0,2,585,488,0,0,0,0,12.97677,77.5727,12.959979,77.647998
149002,30788,87,0,1,0,0,15,32,1,0,0,0,0,0
149008,8993,12,0,2,142,136,0,0,0,0,12.91281,77.60923,12.90796,77.62418
149010,30406,12,0,2,776,105,0,0,0,0,13.01508,77.67796,13.01766,77.64503
149012,30792,12,0,2,977,1101,0,0,0,0,12.969933,77.533286,12.93652,77.54481
149013,8993,28,0,2,136,142,0,0,0,0,12.90796,77.62418,12.91281,77.60923
149027,30954,85,0,2,1096,214,0,0,0,0,12.96519,77.71932,12.9822,77.60832
149028,30801,24,0,1,393,0,15,49,0,0,13.19956,77.70688,0,0
149033,13160,12,1,3,1086,0,0,0,0,0,12.907487,77.64729,0,0
149034,30803,12,0,2,1089,1021,0,0,1,0,12.99517,77.731147,13.02853,77.54625
149038,30804,12,0,2,540,1095,0,0,0,0,12.92768,77.62664,12.92415,77.67229
149041,20341,28,0,2,22,1384,0,0,1,0,13.06573,77.60081,13.02853,77.54625
149042,34024,12,1,3,1084,0,0,0,0,0,12.892657,77.581866,0,0
149047,30811,28,0,2,1246,393,0,0,0,0,12.95158,77.57833,13.19956,77.70688
149052,30814,12,0,2,1384,186,0,0,1,0,13.02853,77.54625,12.80257,77.70453
149069,29435,12,0,2,571,83,0,0,0,0,12.95185,77.69642,12.92415,77.67229
149070,30824,12,0,2,1077,297,0,0,0,0,12.990236,77.586393,12.99789,77.61488
149072,16265,12,0,2,571,585,0,0,0,0,12.95185,77.69642,12.97677,77.5727
149073,30761,12,0,2,1165,1181,0,0,1,0,12.990947,77.687112,12.97896,77.67345
149083,29827,12,0,2,393,117,0,0,0,0,13.19956,77.70688,12.86966,77.62737
149087,21615,85,0,2,271,393,0,0,1,0,12.95641,77.64076,13.19956,77.70688
149093,22219,12,0,2,339,186,0,0,1,0,12.91028,77.64512,12.80257,77.70453
149094,28513,12,0,2,1339,393,0,0,1,0,12.978129,77.646141,13.19956,77.70688
149095,24042,85,0,2,1010,83,0,0,0,1,12.96691,77.74935,12.92415,77.67229
149097,30837,24,2,3,905,0,0,0,1,0,13.00645,77.55748,0,0
149098,30838,12,0,2,1181,1248,0,0,1,0,12.97896,77.67345,12.978945,77.574849
149105,13471,12,0,2,393,150,0,0,1,0,13.19956,77.70688,12.89724,77.61065
149106,8993,12,0,2,142,136,0,0,0,0,12.91281,77.60923,12.90796,77.62418
149113,26573,23,0,2,977,238,0,0,0,0,12.969933,77.533286,12.93711,77.60171
149115,30849,12,0,2,452,515,0,0,0,0,12.95278,77.59088,12.97896,77.67345
149122,16388,12,1,3,293,0,0,0,1,0,12.849482,77.663187,0,0
149130,30563,12,0,2,1039,1384,0,0,1,0,12.979949,77.642913,13.02853,77.54625
149134,7500,12,0,2,112,1165,0,0,0,0,12.93331,77.56666,12.990947,77.687112
149137,29521,12,0,2,1089,149,0,0,0,1,12.99517,77.731147,12.93022,77.56039
149149,30864,12,0,2,1323,585,0,0,1,0,12.869805,77.653211,12.97677,77.5727
149156,17105,12,0,2,142,1371,0,0,1,0,12.91281,77.60923,13.000418,77.674835
149158,30866,12,0,2,1021,1036,0,0,0,0,13.02853,77.54625,12.925568,77.580568
149169,30874,12,0,2,677,1039,0,0,0,0,13.05845,77.64075,12.979949,77.642913
149175,36040,12,1,3,1155,0,0,0,0,0,12.90245,77.66081,0,0
149179,30881,12,0,2,1330,585,0,0,1,0,12.953434,77.70651,12.97677,77.5727
149186,30885,12,0,2,447,1089,0,0,0,0,12.93884,77.69755,12.99517,77.731147
149188,30885,12,0,2,447,1089,0,0,0,0,12.93884,77.69755,12.99517,77.731147
149193,30885,12,0,2,1089,447,0,0,0,0,12.99517,77.731147,12.93884,77.69755
149197,30891,65,0,2,571,393,0,0,0,0,12.95185,77.69642,13.19956,77.70688
149198,30892,12,1,3,452,0,0,0,0,0,12.95278,77.59088,0,0
149199,30893,12,1,3,308,0,0,0,1,0,12.99049,77.69798,0,0
149205,12446,12,0,2,492,625,0,0,0,0,12.851218,77.521664,12.95431,77.6553
149212,30778,85,0,2,1257,458,0,0,1,0,12.934477,77.611284,13.00037,77.72746
149217,19140,12,0,2,1147,149,0,0,0,0,13.03064,77.6491,12.93022,77.56039
149218,30902,23,1,3,571,0,0,0,0,0,12.95185,77.69642,0,0
149219,23433,28,0,2,293,1371,0,0,0,0,12.849482,77.663187,13.000418,77.674835
149221,30904,12,0,2,571,585,0,0,0,0,12.95185,77.69642,12.97677,77.5727
149228,27664,28,0,2,352,463,0,0,0,0,13.03369,77.62821,12.96037,77.58132
149236,28531,12,0,2,218,1333,0,0,0,0,12.96799,77.58882,12.895675,77.602293
149241,29107,12,0,2,626,393,0,0,1,0,12.975066,77.6027,13.19956,77.70688
149242,30914,65,2,3,393,0,0,0,1,0,13.19956,77.70688,0,0
149243,17719,10,1,3,824,0,0,0,0,0,13.06557,77.58646,0,0
149245,30916,12,0,2,1046,585,0,0,0,0,12.940301,77.582756,12.97677,77.5727
149249,32094,12,0,2,142,393,0,0,0,0,12.91281,77.60923,13.19956,77.70688
149252,30919,12,0,2,115,112,0,0,0,0,12.99319,77.54472,12.93331,77.56666
149253,30919,12,0,2,112,115,0,0,0,0,12.93331,77.56666,12.99319,77.54472
149258,22485,12,0,2,83,585,0,0,0,0,12.92415,77.67229,12.97677,77.5727
149279,30933,28,0,2,83,1286,0,0,0,0,12.92415,77.67229,12.973448,77.62032
149288,26047,12,0,2,585,601,0,0,0,0,12.97677,77.5727,13.02434,77.56593
149290,30938,12,0,1,1038,0,1,55,1,0,12.981266,77.637162,0,0
149292,30938,12,0,1,1038,0,15,55,0,0,12.981266,77.637162,0,0
149298,30943,12,0,2,58,585,0,0,1,0,12.88963,77.60119,12.97677,77.5727
149300,30944,12,0,1,768,0,15,31,0,0,12.98999,77.55332,0,0
149318,30955,12,0,2,977,357,0,0,0,0,12.969933,77.533286,13.03064,77.6491
149322,30960,12,0,2,1371,1181,0,0,1,0,13.000418,77.674835,12.97896,77.67345
149331,27326,24,0,2,793,393,0,0,0,0,13.02239,77.59492,13.19956,77.70688
149333,30965,12,0,2,122,393,0,0,1,0,12.99682,77.60436,13.19956,77.70688
149335,17013,12,0,2,767,585,0,0,0,1,12.9122,77.51043,12.97677,77.5727
149336,30966,54,0,1,61,0,1,32,1,0,12.96298,77.71229,0,0
149341,30545,12,1,3,83,0,0,0,1,0,12.92415,77.67229,0,0
149353,30974,12,0,1,58,0,15,198,0,0,12.88963,77.60119,0,0
149354,23473,12,1,3,1173,0,0,0,0,0,12.959979,77.647998,0,0
149355,24867,24,0,1,458,0,0,32,1,0,13.00037,77.72746,0,0
149358,19071,85,0,2,1010,1052,0,0,0,0,12.96691,77.74935,12.912695,77.576265
149360,17664,28,0,2,221,767,0,0,1,0,12.98541,77.57891,12.9122,77.51043
149365,30817,12,0,2,264,572,0,0,0,0,12.90721,77.69544,12.91873,77.61494
149369,30977,12,0,2,1376,1037,0,0,0,0,12.870296,77.537457,12.934048,77.580568
149372,29519,12,0,2,1349,1387,0,0,0,0,12.993686,77.587527,12.916941,77.589051
149373,30980,12,0,2,1074,1280,0,0,1,0,12.95908,77.648149,12.966054,77.717837
149374,20986,12,0,2,571,393,0,0,0,0,12.95185,77.69642,13.19956,77.70688
149375,21520,10,0,2,1017,1096,0,0,0,0,13.11084,77.60074,12.96519,77.71932
149385,32330,12,0,2,1229,1331,0,0,0,0,13.02239,77.59492,12.896203,77.598108
149389,30988,12,0,2,1084,585,0,0,1,0,12.892657,77.581866,12.97677,77.5727
149392,30990,12,0,2,1059,852,0,0,0,0,12.90881,77.631127,12.98758,77.60512
149408,23842,12,0,2,142,393,0,0,1,0,12.91281,77.60923,13.19956,77.70688
149410,31002,12,0,2,376,849,0,0,1,0,12.90245,77.66081,12.95434,77.60072
149430,31012,12,0,2,832,176,0,0,1,0,12.88019,77.64558,12.9073,77.69512
149436,31016,12,0,2,776,977,0,0,1,0,13.01508,77.67796,12.969933,77.533286
149441,31018,12,0,2,83,393,0,0,1,0,12.92415,77.67229,13.19956,77.70688
149450,27663,12,2,3,296,0,0,0,0,0,12.96662,77.59868,0,0
149451,20570,12,0,2,689,1068,0,0,0,0,12.97672,77.64927,13.044009,77.606805
149459,23901,12,0,2,168,150,0,0,1,0,12.99313,77.59828,12.89724,77.61065
149467,29004,12,1,3,637,0,0,0,0,0,13.07951,77.55187,0,0
149468,29004,12,1,3,637,0,0,0,0,0,13.07951,77.55187,0,0
149470,30761,12,0,2,1165,1181,0,0,1,0,12.990947,77.687112,12.97896,77.67345
149480,31038,12,2,3,1281,0,0,0,0,0,12.934634,77.611283,0,0
149492,23901,12,0,2,585,150,0,0,0,0,12.97677,77.5727,12.89724,77.61065
149493,31044,12,2,3,393,0,0,0,1,0,13.19956,77.70688,0,0
149500,31047,10,0,2,571,824,0,0,0,0,12.95185,77.69642,13.06557,77.58646
149505,31048,65,0,2,2,393,0,0,1,0,12.99212,77.67218,13.19956,77.70688
149510,31050,12,0,2,572,393,0,0,0,1,12.91873,77.61494,13.19956,77.70688
149512,29748,28,0,2,1173,393,0,0,1,0,12.959979,77.647998,13.19956,77.70688
149515,31053,28,0,2,271,768,0,0,0,0,12.95641,77.64076,12.98999,77.55332
149520,31057,85,0,2,571,393,0,0,0,0,12.95185,77.69642,13.19956,77.70688
149532,31064,12,0,2,1281,1026,0,0,0,0,12.934634,77.611283,13.10482,77.57631
149533,30420,12,0,2,1282,1243,0,0,1,0,12.959687,77.747099,12.98275,77.61582
149534,29892,12,0,2,463,393,0,0,0,0,12.96037,77.58132,13.19956,77.70688
149536,30420,12,0,2,1243,1282,0,0,1,0,12.98275,77.61582,12.959687,77.747099
149543,31068,85,0,2,393,1147,0,0,0,0,13.19956,77.70688,13.03064,77.6491
149545,19071,24,1,3,1010,0,0,0,0,0,12.96691,77.74935,0,0
149556,31074,65,0,2,585,393,0,0,1,0,12.97677,77.5727,13.19956,77.70688
149559,31077,12,0,2,1021,393,0,0,0,0,13.02853,77.54625,13.19956,77.70688
149561,31078,24,0,2,1087,393,0,0,0,0,12.909579,77.638063,13.19956,77.70688
149567,31082,12,0,2,292,393,0,0,1,0,12.93944,77.62923,13.19956,77.70688
149571,31084,28,0,1,0,0,15,51,1,0,0,0,0,0
149572,31085,12,0,2,1010,393,0,0,0,0,12.96691,77.74935,13.19956,77.70688
149578,31557,12,0,2,977,1254,0,0,0,0,12.969933,77.533286,12.934048,77.580568
149596,31099,24,0,2,393,1367,0,0,0,1,13.19956,77.70688,12.978851,77.59873
149606,29057,28,0,2,458,393,0,0,0,0,13.00037,77.72746,13.19956,77.70688
149609,31106,65,0,2,585,1330,0,0,0,0,12.97677,77.5727,12.953434,77.70651
149612,31108,12,0,2,1096,25,0,0,0,0,12.96519,77.71932,12.98059,77.57475
149623,19636,12,0,2,1371,1150,0,0,1,0,13.000418,77.674835,12.99287,77.71662
149629,31117,24,0,2,1330,393,0,0,0,0,12.953434,77.70651,13.19956,77.70688
149635,31123,87,0,1,293,0,0,32,1,0,12.849482,77.663187,0,0
149638,31126,12,0,2,1096,458,0,0,0,0,12.96519,77.71932,13.00037,77.72746
149645,13854,12,0,2,502,585,0,0,0,0,12.90084,77.56483,12.97677,77.5727
149656,31138,28,0,2,936,590,0,0,1,0,12.97251,77.61954,13.00826,77.56433
149659,31139,12,0,2,455,1384,0,0,1,0,12.999874,77.67812,13.02853,77.54625
149661,30885,65,2,3,1089,0,0,0,0,0,12.99517,77.731147,0,0
149686,31153,85,0,2,61,452,0,0,0,0,12.96298,77.71229,12.95278,77.59088
149688,31155,12,0,1,1371,0,15,55,0,0,13.000418,77.674835,0,0
149692,31157,12,0,2,1390,271,0,0,1,0,12.969368,77.641302,12.95641,77.64076
149693,26902,12,0,2,271,393,0,0,1,0,12.95641,77.64076,13.19956,77.70688
149697,31161,12,0,2,1032,572,0,0,1,0,12.913301,77.685592,12.91873,77.61494
149698,26121,12,0,2,1034,1384,0,0,1,0,13.047926,77.597766,13.02853,77.54625
149700,31163,65,0,1,393,0,0,51,1,0,13.19956,77.70688,0,0
149706,18939,12,1,3,571,0,0,0,1,0,12.95185,77.69642,0,0
149708,31166,12,0,2,197,393,0,0,0,0,12.9119,77.54682,13.19956,77.70688
149709,26682,12,0,2,136,176,0,0,1,0,12.90796,77.62418,12.9073,77.69512
149711,31167,12,0,2,1169,122,0,0,1,0,13.018523,77.644366,12.99682,77.60436
149713,23323,12,0,2,393,458,0,0,0,0,13.19956,77.70688,13.00037,77.72746
149715,31168,12,0,2,1041,452,0,0,1,0,12.974408,77.6648,12.95278,77.59088
149722,31173,12,0,2,393,1183,0,0,0,1,13.19956,77.70688,12.965563,77.668576
149723,31174,12,0,2,1333,1355,0,0,1,0,12.895675,77.602293,13.025172,77.70655
149725,13606,12,0,2,1237,269,0,0,1,0,12.92645,77.61206,12.9744,77.69183
149727,18489,23,2,3,1183,0,0,0,1,0,12.965563,77.668576,0,0
149731,29827,12,0,2,585,117,0,0,0,0,12.97677,77.5727,12.86966,77.62737
149743,31165,65,0,1,417,0,15,32,0,0,12.96539,77.65863,0,0
149747,24200,12,2,3,1099,0,0,0,1,0,12.93652,77.54481,0,0
149755,31182,65,2,3,776,0,0,0,0,0,13.01508,77.67796,0,0
149757,31184,12,0,2,352,393,0,0,1,0,13.03369,77.62821,13.19956,77.70688
149759,7253,85,0,1,1165,0,15,65,0,0,12.990947,77.687112,0,0
149762,16962,10,0,2,1096,1150,0,0,0,0,12.96519,77.71932,12.99287,77.71662
149773,31191,12,0,1,393,0,0,32,0,1,13.19956,77.70688,0,0
149777,13015,28,0,2,488,1371,0,0,1,0,12.959979,77.647998,13.000418,77.674835
149779,31196,12,0,2,410,1246,0,0,0,0,13.05121,77.54113,12.95158,77.57833
149781,26837,28,0,2,269,585,0,0,0,0,12.9744,77.69183,12.97677,77.5727
149785,31201,12,1,3,458,0,0,0,0,0,13.00037,77.72746,0,0
149788,21349,12,0,2,1340,571,0,0,0,0,13.049165,77.593189,12.95185,77.69642
149789,28806,12,2,3,1052,0,0,0,0,0,12.912695,77.576265,0,0
149801,28359,12,0,2,238,1374,0,0,0,0,12.93711,77.60171,13.02607,77.538196
149808,20477,12,0,2,458,585,0,0,0,0,13.00037,77.72746,12.97677,77.5727
149809,31191,10,0,1,393,0,15,32,0,0,13.19956,77.70688,0,0
149810,41122,24,1,3,540,0,0,0,0,0,12.92768,77.62664,0,0
149816,31208,12,0,2,572,1192,0,0,0,0,12.91873,77.61494,12.97677,77.5727
149817,27554,24,0,2,1017,1384,0,0,0,0,13.11084,77.60074,13.02853,77.54625
149820,17664,28,0,2,221,767,0,0,1,0,12.98541,77.57891,12.9122,77.51043
149821,31211,12,0,2,58,410,0,0,0,0,12.88963,77.60119,13.05121,77.54113
149826,31145,12,0,2,339,1376,0,0,0,0,12.91028,77.64512,12.870296,77.537457
149828,30290,12,0,2,1254,1054,0,0,0,0,12.934048,77.580568,12.90184,77.581587
149830,30290,12,0,2,1254,1054,0,0,0,0,12.934048,77.580568,12.90184,77.581587
149834,31212,85,2,3,1308,0,0,0,0,0,12.98413,77.600371,0,0
149837,868,12,0,2,1089,447,0,0,0,0,12.99517,77.731147,12.93884,77.69755
149839,868,85,0,2,447,1089,0,0,0,0,12.93884,77.69755,12.99517,77.731147
149841,868,85,0,2,447,520,0,0,0,0,12.93884,77.69755,12.92598,77.61837
149842,27783,12,2,3,1147,0,0,0,1,0,13.03064,77.6491,0,0
149843,868,12,0,2,447,1089,0,0,0,0,12.93884,77.69755,12.99517,77.731147
149846,41357,24,0,2,393,1052,0,0,0,0,13.19956,77.70688,12.912695,77.576265
149853,29459,12,0,2,542,136,0,0,0,0,12.93823,77.62289,12.90796,77.62418
149854,29459,85,0,2,542,136,0,0,0,0,12.93823,77.62289,12.90796,77.62418
149855,29459,12,0,2,542,136,0,0,0,0,12.93823,77.62289,12.90796,77.62418
149861,29459,12,0,2,136,542,0,0,0,0,12.90796,77.62418,12.93823,77.62289
149867,31217,12,0,2,625,1078,0,0,1,0,12.95431,77.6553,12.992123,77.581667
149870,31216,65,0,1,172,0,15,62,0,0,12.97091,77.6305,0,0
149880,31222,12,0,2,1367,571,0,0,0,0,12.978851,77.59873,12.95185,77.69642
149890,31225,85,0,2,625,115,0,0,0,0,12.95431,77.6553,12.99319,77.54472
149893,31224,65,1,3,1189,0,0,0,0,0,12.91873,77.61494,0,0
149895,28723,12,0,2,1269,1155,0,0,0,0,12.958651,77.656762,12.90245,77.66081
149897,31226,12,0,2,1390,393,0,0,0,0,12.969368,77.641302,13.19956,77.70688
149905,31224,65,1,3,793,0,0,0,0,0,13.02239,77.59492,0,0
149911,31228,12,0,2,393,625,0,0,0,0,13.19956,77.70688,12.95431,77.6553
149913,31231,12,2,3,571,0,0,0,1,0,12.95185,77.69642,0,0
149918,30499,12,0,2,585,1390,0,0,0,0,12.97677,77.5727,12.969368,77.641302
149921,29569,12,1,3,768,0,0,0,0,0,12.98999,77.55332,0,0
149926,24865,12,0,2,1185,1096,0,0,0,0,13.00983,77.62967,12.96519,77.71932
149937,31241,12,0,2,776,463,0,0,1,0,13.01508,77.67796,12.96037,77.58132
149940,31246,12,0,2,1248,393,0,0,1,0,12.978945,77.574849,13.19956,77.70688
149941,694,12,0,2,585,168,0,0,1,0,12.97677,77.5727,12.99313,77.59828
149943,31248,85,0,2,585,89,0,0,1,0,12.97677,77.5727,12.96519,77.71932
149947,31250,12,0,2,1129,296,0,0,1,0,12.99722,77.62003,12.96662,77.59868
149948,31251,12,1,3,410,0,0,0,1,0,13.05121,77.54113,0,0
149952,1336,12,0,2,168,83,0,0,1,0,12.99313,77.59828,12.92415,77.67229
149966,31260,65,2,3,1039,0,0,0,1,0,12.979949,77.642913,0,0
149981,31266,12,0,2,1010,115,0,0,0,1,12.96691,77.74935,12.99319,77.54472
149982,27723,12,0,2,1359,1266,0,0,0,1,12.949644,77.702913,12.968553,77.599347
149990,31046,12,0,2,393,1284,0,0,1,0,13.19956,77.70688,12.987204,77.737731
149991,31269,85,0,2,572,846,0,0,0,0,12.91873,77.61494,12.98635,77.58203
149993,31271,12,0,2,308,393,0,0,1,0,12.99049,77.69798,13.19956,77.70688
150001,25741,12,0,2,1289,1384,0,0,1,0,12.977795,77.544204,13.02853,77.54625
150003,31224,12,1,3,1263,0,0,0,0,0,12.96897,77.59456,0,0
150004,31224,24,1,3,1263,0,0,0,0,0,12.96897,77.59456,0,0
150005,31280,12,0,2,1223,393,0,0,0,0,13.012419,77.555151,13.19956,77.70688
150006,31224,12,1,3,1263,0,0,0,0,0,12.96897,77.59456,0,0
150010,31224,12,1,3,1263,0,0,0,0,0,12.96897,77.59456,0,0
150013,29889,85,1,3,1157,0,0,0,0,0,13.05121,77.54113,0,0
150021,31285,12,1,3,413,0,0,0,0,0,12.92171,77.59017,0,0
150023,27475,12,0,2,330,220,0,0,1,0,12.858833,77.589127,12.99722,77.62003
150028,30869,12,1,3,1017,0,0,0,0,0,13.11084,77.60074,0,0
150031,31288,12,0,2,1052,1205,0,0,1,0,12.912695,77.576265,13.01899,77.54744
150036,16910,28,0,2,393,83,0,0,0,0,13.19956,77.70688,12.92415,77.67229
150044,31296,12,0,2,292,1230,0,0,0,0,12.93944,77.62923,13.02239,77.59492
150046,31297,12,0,2,1010,293,0,0,0,0,12.96691,77.74935,12.849482,77.663187
150055,31303,12,0,2,1017,471,0,0,0,0,13.11084,77.60074,13.01854,77.63524
150063,21204,12,0,2,515,1384,0,0,0,0,12.97896,77.67345,13.02853,77.54625
150071,31314,12,0,2,61,357,0,0,1,0,12.96298,77.71229,13.03064,77.6491
150074,25741,12,0,2,1289,1384,0,0,1,0,12.977795,77.544204,13.02853,77.54625
150078,31317,12,0,2,92,585,0,0,0,1,12.99569,77.6835,12.97677,77.5727
150082,31319,28,0,2,466,393,0,0,0,0,13.017436,77.64458,13.19956,77.70688
150095,6570,85,0,2,1017,168,0,0,1,0,13.11084,77.60074,12.99313,77.59828
150098,31330,12,0,2,300,1186,0,0,0,0,12.94554,77.57133,13.00983,77.62967
150101,15097,12,0,2,1102,292,0,0,0,0,12.93652,77.54481,12.93944,77.62923
150103,31334,12,0,2,83,393,0,0,1,0,12.92415,77.67229,13.19956,77.70688
150106,31337,28,0,2,585,1306,0,0,0,0,12.97677,77.5727,12.976844,77.718582
150118,31344,28,0,2,625,1371,0,0,1,0,12.95431,77.6553,13.000418,77.674835
150124,12891,12,0,2,1371,1353,0,0,0,0,13.000418,77.674835,12.966545,77.711639
150125,31349,12,1,3,466,0,0,0,0,0,13.017436,77.64458,0,0
150127,31350,10,0,2,1371,1059,0,0,0,0,13.000418,77.674835,12.90881,77.631127
150129,20699,12,0,2,293,1038,0,0,1,0,12.849482,77.663187,12.981266,77.637162
150130,31351,12,1,3,1133,0,0,0,0,0,12.9744,77.69183,0,0
150133,26382,12,0,2,1089,393,0,0,0,0,12.99517,77.731147,13.19956,77.70688
150136,12589,85,0,2,1365,393,0,0,0,0,12.845653,77.677925,13.19956,77.70688
150137,31356,12,0,2,949,58,0,0,0,0,12.98275,77.61582,12.88963,77.60119
150144,31362,12,0,2,1102,793,0,0,1,0,12.93652,77.54481,13.02239,77.59492
150152,31365,28,1,3,1214,0,0,0,0,1,12.97672,77.64927,0,0
150161,31371,12,0,2,1301,393,0,0,1,0,12.937222,77.626915,13.19956,77.70688
150170,31376,12,0,2,1384,1086,0,0,1,0,13.02853,77.54625,12.907487,77.64729
150172,28789,12,0,2,83,977,0,0,1,0,12.92415,77.67229,12.969933,77.533286
150181,36043,85,0,2,450,238,0,0,0,0,12.9334,77.62652,12.93711,77.60171
150186,31176,12,1,3,450,0,0,0,0,1,12.9334,77.62652,0,0
150196,32769,24,1,3,1387,0,0,0,0,0,12.916941,77.589051,0,0
150206,30126,12,0,2,293,1237,0,0,0,0,12.849482,77.663187,12.92645,77.61206
150208,30126,12,0,2,293,1237,0,0,0,0,12.849482,77.663187,12.92645,77.61206
150209,31397,12,0,2,590,393,0,0,1,0,13.00826,77.56433,13.19956,77.70688
150210,31398,12,0,2,1056,1371,0,0,0,0,12.919199,77.60931,13.000418,77.674835
150214,31402,12,0,2,1026,1384,0,0,1,0,13.10482,77.57631,13.02853,77.54625
150216,31403,12,1,3,292,0,0,0,1,0,12.93944,77.62923,0,0
150217,868,12,2,3,219,0,0,0,0,0,12.97029,77.56597,0,0
150219,29827,12,0,2,117,25,0,0,0,0,12.86966,77.62737,12.98059,77.57475
150229,24411,12,0,2,393,1052,0,0,1,0,13.19956,77.70688,12.912695,77.576265
150234,31410,12,0,2,410,1021,0,0,0,0,13.05121,77.54113,13.02853,77.54625
150236,21479,12,0,2,393,1136,0,0,1,0,13.19956,77.70688,12.99049,77.69798
150246,23948,85,0,2,1056,174,0,0,1,0,12.919199,77.60931,12.96319,77.5254
150247,31418,28,0,2,417,115,0,0,1,0,12.96539,77.65863,12.99319,77.54472
150260,36040,12,0,2,1155,353,0,0,1,0,12.90245,77.66081,13.03241,77.59914
150262,31428,12,0,2,1053,1384,0,0,1,0,12.912799,77.589784,13.02853,77.54625
150267,18615,12,0,2,149,1026,0,0,0,0,12.93022,77.56039,13.10482,77.57631
150268,31433,12,0,2,1282,1192,0,0,1,0,12.959687,77.747099,12.97677,77.5727
150273,31436,12,0,2,6,793,0,0,1,0,12.97739,77.61762,13.02239,77.59492
150279,29427,12,0,2,393,450,0,0,0,0,13.19956,77.70688,12.9334,77.62652
150284,31443,12,0,2,1374,463,0,0,1,0,13.02607,77.538196,12.96037,77.58132
150291,31449,28,0,2,168,515,0,0,1,0,12.99313,77.59828,12.97896,77.67345
150292,31448,85,0,2,269,1384,0,0,0,0,12.9744,77.69183,13.02853,77.54625
150293,31450,28,0,2,156,393,0,0,1,0,13.02622,77.70143,13.19956,77.70688
150295,31451,87,0,1,1351,0,15,55,0,0,12.894352,77.675265,0,0
150296,7458,28,0,2,1189,393,0,0,1,0,12.91873,77.61494,13.19956,77.70688
150303,31395,12,0,1,1147,0,15,29,0,0,13.03064,77.6491,0,0
150306,31457,12,0,2,142,1384,0,0,1,0,12.91281,77.60923,13.02853,77.54625
150318,31459,12,2,3,776,0,0,0,1,0,13.01508,77.67796,0,0
150319,31423,85,0,2,625,269,0,0,0,0,12.95431,77.6553,12.9744,77.69183
150322,31423,12,0,2,625,269,0,0,0,0,12.95431,77.6553,12.9744,77.69183
150323,29285,12,0,2,571,1384,0,0,1,0,12.95185,77.69642,13.02853,77.54625
150328,31461,28,0,2,463,87,0,0,1,0,12.96037,77.58132,12.97003,77.60658
150331,5120,10,0,2,1189,1068,0,0,0,0,12.91873,77.61494,13.044009,77.606805
150337,3952,12,0,2,1322,452,0,0,0,1,12.889133,77.639811,12.95278,77.59088
150340,31466,12,1,3,1017,0,0,0,0,0,13.11084,77.60074,0,0
150341,31467,12,2,3,142,0,0,0,0,0,12.91281,77.60923,0,0
150346,31469,85,0,2,571,1017,0,0,0,0,12.95185,77.69642,13.11084,77.60074
150350,30337,12,0,2,363,585,0,0,0,0,12.99287,77.71662,12.97677,77.5727
150360,21050,12,2,3,1017,0,0,0,0,0,13.11084,77.60074,0,0
150375,31478,12,0,2,184,1165,0,0,0,0,12.95871,77.56337,12.990947,77.687112
150376,14063,12,0,2,156,1054,0,0,0,0,13.02622,77.70143,12.90184,77.581587
150382,14063,12,0,2,1393,171,0,0,0,0,13.19966,77.70688,12.98479,77.66128
150384,31351,85,0,2,1133,585,0,0,0,0,12.9744,77.69183,12.97677,77.5727
150387,27557,65,1,3,722,0,0,0,0,0,12.91567,77.55465,0,0
150388,23948,12,0,2,1056,187,0,0,1,0,12.919199,77.60931,12.95892,77.5277
150390,31482,65,0,2,585,492,0,0,0,0,12.97677,77.5727,12.851218,77.521664
150402,24298,12,0,2,271,1393,0,0,0,0,12.95641,77.64076,13.19966,77.70688
150408,29275,28,0,2,768,433,0,0,0,0,12.98999,77.55332,12.91226,77.59773
150415,31494,12,0,2,1351,585,0,0,0,0,12.894352,77.675265,12.97677,77.5727
150418,31496,12,1,3,1084,0,0,0,0,0,12.892657,77.581866,0,0
150426,31502,12,0,1,873,0,15,89,0,0,12.96959,77.60051,0,0
150430,31504,10,0,2,585,1368,0,0,1,0,12.97677,77.5727,12.824606,77.680279
150434,31508,12,0,2,396,793,0,0,1,0,12.92073,77.66482,13.02239,77.59492
150442,31511,12,0,2,1066,1192,0,0,1,0,12.993879,77.660905,12.97677,77.5727
150444,17685,12,1,3,448,0,0,0,1,0,12.92732,77.63575,0,0
150447,16333,12,0,2,1384,1154,0,0,0,0,13.02853,77.54625,12.87153,77.60206
150464,31520,12,1,3,58,0,0,0,1,0,12.88963,77.60119,0,0
150466,13354,12,0,2,297,1129,0,0,0,0,12.99789,77.61488,12.99722,77.62003
